wavelength,flam,flam_err
4.984244307866147,2.023505765064812e-19,1.8104734073223252e-21
4.991844219201139,2.1038105187671784e-19,1.853421124758379e-21
4.999431367249786,2.179968506890363e-19,2.225094881098262e-21
5.0070058088666975,2.311481334306606e-19,2.052972786252095e-21
5.014567602848236,2.5007879845557796e-19,2.351582167439774e-21
5.0221168029899275,2.3325096171996825e-19,2.302706769424709e-21
5.029653465423679,2.4196290514344515e-19,2.4709132964241326e-21
5.037177647398896,2.333923693243742e-19,2.2795340777731995e-21
5.044689399769174,2.220700913727655e-19,2.0282936757271487e-21
5.052188782093807,2.32196084322042e-19,2.2847467871154414e-21
5.059675845405242,2.2686498501004704e-19,2.0964848622763097e-21
5.067150643394227,2.357445476513375e-19,2.0395676222885732e-21
5.074613231978657,2.2898111253701715e-19,1.918208671194902e-21
5.082063662094304,2.328784316848853e-19,2.0651982934938574e-21
5.089501985372587,2.368864828625519e-19,2.040381943271825e-21
5.096928256708979,2.328251834762616e-19,2.112318825839531e-21
5.104342525838716,2.6736322683056516e-19,2.0601066730390877e-21
5.111744844417315,2.71108620832851e-19,2.066815469245229e-21
5.119135265398115,2.8227359457533746e-19,2.3772557595241005e-21
5.126513836456353,2.8715771100629347e-19,2.1162054156640207e-21
5.133880610203714,2.7974038814968043e-19,2.647845432671991e-21
5.141235636568959,2.7572808165484507e-19,2.093977241062914e-21
5.148578963916477,2.560366259642348e-19,2.2547659512697906e-21
