wavelength,flam,flam_err
3.072931428571465,3.593229719217696e-19,3.218157880867371e-20
3.073565714285751,3.788072853311311e-19,7.508262762179783e-20
3.0742000000000367,3.602338756272584e-19,4.366976804612413e-20
3.0748342857143225,3.1989496058193705e-19,7.028863311065522e-20
3.0754685714286083,3.914259815541147e-19,4.7715940497649474e-20
3.076102857142894,3.9884499243250176e-19,3.814062224973814e-20
3.07673714285718,4.101954601153345e-19,3.850650003548502e-20
3.0773714285714657,3.6419248165902156e-19,4.033146047506192e-20
3.0780057142857515,2.9109375192229307e-19,4.956605811935316e-20
3.0786400000000373,3.4061151835232844e-19,6.715401556233837e-20
3.079274285714323,3.6308504241437953e-19,5.2817339052153274e-20
3.079908571428609,3.4851109783278914e-19,4.642821700577217e-20
3.0805428571428948,3.82356806491871e-19,4.2527021336226746e-20
3.0811771428571806,4.0687517594550815e-19,5.302807562959537e-20
3.0818114285714664,3.110938927593196e-19,4.617103839747855e-20
3.082445714285752,3.3260958958559674e-19,4.3999696419589023e-20
3.083080000000038,4.445223064995351e-19,3.2485803823338524e-20
3.083714285714324,3.6720242438366406e-19,3.8965870744537015e-20
3.0843485714286096,3.261976315506627e-19,3.051854074281606e-20
3.0849828571428954,3.4246983681327084e-19,3.22274151676104e-20
3.0856171428571812,3.2718827659781677e-19,3.336795192070595e-20
3.086251428571467,3.758376311279255e-19,3.795203632952742e-20
3.086885714285753,3.919473430572943e-19,3.6082249700433134e-20
3.0875200000000387,2.7198050965937223e-19,3.726940539176084e-20
3.0881542857143245,2.3964980791710714e-19,6.392015537516308e-20
3.0887885714286103,3.414751454137735e-19,3.8118565493649764e-20
3.089422857142896,3.0560157040251874e-19,3.366708882509513e-20
3.090057142857182,2.9246540578061175e-19,3.646864015438468e-20
3.0906914285714677,3.499078411425398e-19,3.542992551443444e-20
3.0913257142857535,3.3560968440108744e-19,3.581088779809596e-20
3.0919600000000393,3.328399616360848e-19,3.4655678811129595e-20
3.092594285714325,3.513920971695106e-19,2.8435465128279806e-20
3.093228571428611,3.682016947293947e-19,4.044584554891824e-20
3.0938628571428968,3.7057027609238994e-19,4.8911663718304184e-20
3.0944971428571826,3.176007300951807e-19,4.0505623183805115e-20
3.0951314285714684,2.9692153875012425e-19,2.932930983808957e-20
3.095765714285754,3.1922658979339227e-19,3.006115460503993e-20
3.09640000000004,3.4299604278444074e-19,3.009116065762382e-20
